date,day_of_week,day_of_week_code,is_weekend,month, season_code ,booking_total,booking_available,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sunday,monday,tuesday,wednesday,thursday,friday,saturday
6/5/2017,Monday,3,0,6,3,52,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/6/2017,Tuesday,4,0,6,3,53,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6/7/2017,Wednesday,5,0,6,3,48,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6/8/2017,Thursday,6,1,6,3,66,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6/9/2017,Friday,7,1,6,3,67,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6/10/2017,Saturday,1,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6/11/2017,Sunday,2,0,6,3,66,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6/12/2017,Monday,3,0,6,3,47,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/13/2017,Tuesday,4,0,6,3,67,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6/14/2017,Wednesday,5,0,6,3,71,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6/15/2017,Thursday,6,1,6,3,77,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6/16/2017,Friday,7,1,6,3,82,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6/17/2017,Saturday,1,0,6,3,88,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6/18/2017,Sunday,2,0,6,3,80,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6/19/2017,Monday,3,0,6,3,83,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/20/2017,Tuesday,4,0,6,3,83,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6/21/2017,Wednesday,5,0,6,3,72,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6/22/2017,Thursday,6,1,6,3,88,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6/23/2017,Friday,7,1,6,3,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6/24/2017,Saturday,1,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6/25/2017,Sunday,2,0,6,3,59,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6/26/2017,Monday,3,0,6,3,59,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/27/2017,Tuesday,4,0,6,3,59,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6/28/2017,Wednesday,5,0,6,3,65,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6/29/2017,Thursday,6,1,6,3,76,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6/30/2017,Friday,7,1,6,3,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7/1/2017,Saturday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7/2/2017,Sunday,2,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7/3/2017,Monday,3,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7/4/2017,Tuesday,4,0,7,3,51,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7/5/2017,Wednesday,5,0,7,3,69,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7/6/2017,Thursday,6,1,7,3,74,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7/7/2017,Friday,7,1,7,3,82,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7/8/2017,Saturday,1,0,7,3,89,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7/9/2017,Sunday,2,0,7,3,73,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7/10/2017,Monday,3,0,7,3,73,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7/11/2017,Tuesday,4,0,7,3,78,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7/12/2017,Wednesday,5,0,7,3,80,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7/13/2017,Thursday,6,1,7,3,85,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7/14/2017,Friday,7,1,7,3,86,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7/15/2017,Saturday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7/16/2017,Sunday,2,0,7,3,77,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7/17/2017,Monday,3,0,7,3,81,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7/18/2017,Tuesday,4,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7/19/2017,Wednesday,5,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7/20/2017,Thursday,6,1,7,3,84,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7/21/2017,Friday,7,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7/22/2017,Saturday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7/23/2017,Sunday,2,0,7,3,75,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7/24/2017,Monday,3,0,7,3,63,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7/25/2017,Tuesday,4,0,7,3,84,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7/26/2017,Wednesday,5,0,7,3,77,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7/27/2017,Thursday,6,1,7,3,84,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7/28/2017,Friday,7,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7/29/2017,Saturday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7/30/2017,Sunday,2,0,7,3,79,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7/31/2017,Monday,3,0,7,3,68,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8/1/2017,Tuesday,4,0,8,3,75,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8/2/2017,Wednesday,5,0,8,3,79,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8/3/2017,Thursday,6,1,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8/4/2017,Friday,7,1,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8/5/2017,Saturday,1,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8/6/2017,Sunday,2,0,8,3,82,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8/7/2017,Monday,3,0,8,3,78,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8/8/2017,Tuesday,4,0,8,3,84,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8/9/2017,Wednesday,5,0,8,3,87,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8/10/2017,Thursday,6,1,8,3,86,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8/11/2017,Friday,7,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8/12/2017,Saturday,1,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8/13/2017,Sunday,2,0,8,3,85,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8/14/2017,Monday,3,0,8,3,84,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8/15/2017,Tuesday,4,0,8,3,88,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8/16/2017,Wednesday,5,0,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8/17/2017,Thursday,6,1,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8/18/2017,Friday,7,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8/19/2017,Saturday,1,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8/20/2017,Sunday,2,0,8,3,81,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8/21/2017,Monday,3,0,8,3,84,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8/22/2017,Tuesday,4,0,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8/23/2017,Wednesday,5,0,8,3,88,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8/24/2017,Thursday,6,1,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8/25/2017,Friday,7,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8/26/2017,Saturday,1,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8/27/2017,Sunday,2,0,8,3,82,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8/28/2017,Monday,3,0,8,3,68,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8/29/2017,Tuesday,4,0,8,3,64,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8/30/2017,Wednesday,5,0,8,3,60,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8/31/2017,Thursday,6,1,8,3,57,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9/1/2017,Friday,7,1,9,4,75,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9/2/2017,Saturday,1,0,9,4,91,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9/3/2017,Sunday,2,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9/4/2017,Monday,3,0,9,4,32,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9/5/2017,Tuesday,4,0,9,4,43,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9/6/2017,Wednesday,5,0,9,4,66,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9/7/2017,Thursday,6,1,9,4,45,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9/8/2017,Friday,7,1,9,4,61,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9/9/2017,Saturday,1,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9/10/2017,Sunday,2,0,9,4,35,55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9/11/2017,Monday,3,0,9,4,76,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9/12/2017,Tuesday,4,0,9,4,72,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9/13/2017,Wednesday,5,0,9,4,59,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9/14/2017,Thursday,6,1,9,4,65,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9/15/2017,Friday,7,1,9,4,87,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9/16/2017,Saturday,1,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9/17/2017,Sunday,2,0,9,4,57,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9/18/2017,Monday,3,0,9,4,50,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9/19/2017,Tuesday,4,0,9,4,76,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9/20/2017,Wednesday,5,0,9,4,72,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9/21/2017,Thursday,6,1,9,4,84,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9/22/2017,Friday,7,1,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9/23/2017,Saturday,1,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9/24/2017,Sunday,2,0,9,4,60,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9/25/2017,Monday,3,0,9,4,51,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9/26/2017,Tuesday,4,0,9,4,57,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9/27/2017,Wednesday,5,0,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9/28/2017,Thursday,6,1,9,4,81,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9/29/2017,Friday,7,1,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9/30/2017,Saturday,1,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10/1/2017,Sunday,2,0,10,4,58,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10/2/2017,Monday,3,0,10,4,60,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10/3/2017,Tuesday,4,0,10,4,61,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10/4/2017,Wednesday,5,0,10,4,69,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10/5/2017,Thursday,6,1,10,4,65,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10/6/2017,Friday,7,1,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10/7/2017,Saturday,1,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10/8/2017,Sunday,2,0,10,4,82,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10/9/2017,Monday,3,0,10,4,59,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10/10/2017,Tuesday,4,0,10,4,57,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10/11/2017,Wednesday,5,0,10,4,68,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10/12/2017,Thursday,6,1,10,4,81,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10/13/2017,Friday,7,1,10,4,89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10/14/2017,Saturday,1,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10/15/2017,Sunday,2,0,10,4,60,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10/16/2017,Monday,3,0,10,4,51,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10/17/2017,Tuesday,4,0,10,4,43,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10/18/2017,Wednesday,5,0,10,4,26,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10/19/2017,Thursday,6,1,10,4,35,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10/20/2017,Friday,7,1,10,4,81,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10/21/2017,Saturday,1,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10/22/2017,Sunday,2,0,10,4,42,48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10/23/2017,Monday,3,0,10,4,57,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10/24/2017,Tuesday,4,0,10,4,49,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10/25/2017,Wednesday,5,0,10,4,56,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10/26/2017,Thursday,6,1,10,4,49,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10/27/2017,Friday,7,1,10,4,77,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10/28/2017,Saturday,1,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10/29/2017,Sunday,2,0,10,4,40,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10/30/2017,Monday,3,0,10,4,30,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10/31/2017,Tuesday,4,0,10,4,24,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11/1/2017,Wednesday,5,0,11,4,29,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/2/2017,Thursday,6,1,11,4,28,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/3/2017,Friday,7,1,11,4,81,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/4/2017,Saturday,1,0,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/5/2017,Sunday,2,0,11,4,23,67,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/6/2017,Monday,3,0,11,4,29,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/7/2017,Tuesday,4,0,11,4,22,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/8/2017,Wednesday,5,0,11,4,20,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/9/2017,Thursday,6,1,11,4,37,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/10/2017,Friday,7,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/11/2017,Saturday,1,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/12/2017,Sunday,2,0,11,4,34,56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/13/2017,Monday,3,0,11,4,34,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/14/2017,Tuesday,4,0,11,4,15,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/15/2017,Wednesday,5,0,11,4,14,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/16/2017,Thursday,6,1,11,4,35,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/17/2017,Friday,7,1,11,4,78,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/18/2017,Saturday,1,0,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/19/2017,Sunday,2,0,11,4,49,41,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/20/2017,Monday,3,0,11,4,54,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/21/2017,Tuesday,4,0,11,4,52,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/22/2017,Wednesday,5,0,11,4,56,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/23/2017,Thursday,6,1,11,4,66,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11/24/2017,Friday,7,1,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11/25/2017,Saturday,1,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11/26/2017,Sunday,2,0,11,4,22,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/27/2017,Monday,3,0,11,4,26,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11/28/2017,Tuesday,4,0,11,4,29,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11/29/2017,Wednesday,5,0,11,4,70,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11/30/2017,Thursday,6,1,11,4,76,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12/1/2017,Friday,7,1,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/2/2017,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/3/2017,Sunday,2,0,12,1,83,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/4/2017,Monday,3,0,12,1,78,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/5/2017,Tuesday,4,0,12,1,81,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/6/2017,Wednesday,5,0,12,1,87,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/7/2017,Thursday,6,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/8/2017,Friday,7,1,12,1,88,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/9/2017,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/10/2017,Sunday,2,0,12,1,84,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/11/2017,Monday,3,0,12,1,67,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/12/2017,Tuesday,4,0,12,1,71,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/13/2017,Wednesday,5,0,12,1,46,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/14/2017,Thursday,6,1,12,1,49,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/15/2017,Friday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/16/2017,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/17/2017,Sunday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/18/2017,Monday,3,0,12,1,81,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/19/2017,Tuesday,4,0,12,1,79,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/20/2017,Wednesday,5,0,12,1,81,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/21/2017,Thursday,6,1,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/22/2017,Friday,7,1,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/23/2017,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/24/2017,Sunday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12/25/2017,Monday,3,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12/26/2017,Tuesday,4,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12/27/2017,Wednesday,5,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12/28/2017,Thursday,6,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/29/2017,Friday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12/30/2017,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/31/2017,Sunday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1/1/2018,Monday,3,0,1,1,42,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/2/2018,Tuesday,4,0,1,1,76,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/3/2018,Wednesday,5,0,1,1,60,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/4/2018,Thursday,6,1,1,1,54,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/5/2018,Friday,7,1,1,1,87,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/6/2018,Saturday,1,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/7/2018,Sunday,2,0,1,1,49,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/8/2018,Monday,3,0,1,1,30,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/9/2018,Tuesday,4,0,1,1,20,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/10/2018,Wednesday,5,0,1,1,28,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/11/2018,Thursday,6,1,1,1,43,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/12/2018,Friday,7,1,1,1,76,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/13/2018,Saturday,1,0,1,1,89,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/14/2018,Sunday,2,0,1,1,88,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
