date,day_of_week,day_of_week_code,is_weekend,month,season_code,booking_total,booking_available,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sun,mon,tue,wed,thu,fri,sat,is_holiday,holiday_5,holiday_weekend,holiday_friendly,holiday_code,holiday_type,websession,websession30,websession45,websession60,seosearch,seosearch30,seosearch45,seasearch60,webhit,webhit30,webhit45,webhit60,webpv,webpv30,webpv45,webpv60,adclick,adclick30,adclick45,adclick60,adview,adview30,adview45,adview60,adconv,adconv30,adconv45,adconv60,priceact
4/8/2016,Friday,6,1,4,2,89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,319,472,603,31,2018,2881,3860,0,12,17,22,180.64
1/23/2016,Saturday,7,1,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,503,856,1320,118,3115,4845,8216,0,21,35,49,180.69
11/25/2018,Sunday,3,0,11,4,26,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1102,26009,38249,51584,291,6659,9749,13188,5133,130590,195809,265342,4883,123976,185854,251952,0,507,812,1135,1,15000,25552,35989,0,2,4,7,180.71
8/10/2017,Thursday,6,1,8,3,86,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,342,10953,15933,20799,138,4565,6646,8659,923,33324,47859,62717,779,27726,39891,52193,0,133,186,248,10,1273,1893,2598,0,4,4,6,180.73
8/17/2017,Thursday,6,1,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,382,11058,16232,21070,156,4669,6817,8816,1233,32725,48342,62931,1016,27304,40305,52382,1,81,168,221,10,995,1713,2330,0,1,4,4,180.75
2/4/2017,Saturday,1,0,2,1,88,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,137,197,27,773,1141,1553,0,1,5,5,180.77
9/23/2016,Friday,7,1,9,4,88,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,529,797,1043,94,14091,22797,30142,1,8,9,15,180.78
1/15/2018,Monday,3,0,1,1,20,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Martin Luther King Jr. Day,mlk,Federal,748,27084,44141,59329,179,7342,12178,16214,3900,137128,218188,294524,3682,129261,205819,277892,2,82,163,253,48,998,1797,2505,0,3,12,15,180.79
9/28/2017,Thursday,6,1,9,4,81,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,389,12700,18410,23861,180,5869,8296,10591,1059,34491,50773,67010,879,28687,42252,55794,1,96,158,216,41,1073,1695,2309,0,2,3,3,180.82
5/11/2018,Friday,1,0,5,2,77,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,404,13082,19002,25370,97,3162,4595,6160,2081,72588,104344,139018,1992,68760,98928,131832,13,330,399,440,229,5636,7099,7733,1,22,25,26,180.82
2/13/2015,Friday,6,1,2,1,44,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,289,401,570,153,8353,11665,14839,0,6,7,10,181.04
10/28/2016,Friday,7,1,10,4,87,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,384,600,957,70,8986,13711,18613,1,5,8,13,181.09
5/18/2018,Friday,1,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,406,13352,19289,25443,91,3247,4667,6199,2105,72768,105644,139745,2009,68785,100002,132422,5,348,435,491,226,6515,8131,9331,0,19,25,26,181.15
11/7/2015,Saturday,7,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,695,1043,1373,309,8299,12925,16920,0,12,21,29,181.18
3/31/2018,Saturday,2,0,3,2,88,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,326,12508,20077,27538,93,3120,4999,6878,1828,69568,108246,147771,1714,65774,102364,139579,1,87,139,159,91,1186,1539,1773,0,2,4,6,181.22
7/31/2015,Friday,6,1,7,3,76,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,628,925,1131,360,9522,14469,20657,0,6,9,11,181.34
11/26/2017,Sunday,2,0,11,4,22,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1199,27780,39814,50524,341,7258,10474,13617,5862,146496,212104,264534,5597,138956,201302,250537,10,105,172,219,86,1526,2186,2708,2,3,5,5,181.4
5/27/2016,Friday,7,1,5,2,69,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,304,378,504,126,4211,4672,5460,0,11,13,23,181.52
